Event	Date/Time	Latitude	Longitude	Depth water [m]	Sample label	Press [dbar] (CTD, SEA-BIRD SBE 911plus)	Temp [°C] (CTD, SEA-BIRD SBE 911plus)	Sal (CTD, SEA-BIRD SBE 911plus)	OXYGEN [µmol/kg] (CTD, SEA-BIRD SBE 911plus)	Sal	OXYGEN [µmol/kg]	NITRAT [µmol/kg]	NITRIT [µmol/kg]	N2O [nmol/kg]	PON [µmol/kg] (Measured)	DON [µmol/kg]	POC [µmol/kg] (Measured)	[NH4]+ [µmol/kg]	PHSPHT [µmol/kg]	POP [µmol/kg]	DOP [µmol/kg]	SILCAT [µmol/kg]	bSiO2 [µmol/kg]	CHLORA [µg/kg]
M77/3-CTD91	2009-01-20T10:13	-13.750200	-77.033500	10.6	91012	10.7	15.747	34.898	117.2	34.921														
M77/3-CTD91	2009-01-20T10:13	-13.750200	-77.033500	19.0	91011	19.2	15.443	34.912	102.9															
M77/3-CTD91	2009-01-20T10:13	-13.750200	-77.033500	30.1	91010	30.4	15.209	34.939	85.7	34.922														
M77/3-CTD91	2009-01-20T10:13	-13.750200	-77.033500	39.7	91009	40.1	14.833	34.930	32.6															
M77/3-CTD91	2009-01-20T10:13	-13.750200	-77.033500	50.1	91008	50.6	14.400	34.957	1.9															
M77/3-CTD91	2009-01-20T10:13	-13.750200	-77.033500	59.0	91007	59.5	14.216	34.954	2.3															
M77/3-CTD91	2009-01-20T10:13	-13.750200	-77.033500	68.5	91006	69.1	13.924	34.948	2.2															
M77/3-CTD91	2009-01-20T10:13	-13.750200	-77.033500	78.9	91005	79.6	13.654	34.946	2.0															
M77/3-CTD91	2009-01-20T10:13	-13.750200	-77.033500	90.4	91004	91.2	13.404	34.937	2.1															
M77/3-CTD91	2009-01-20T10:13	-13.750200	-77.033500	99.0	91003	99.9	13.276	34.932	2.1															
M77/3-CTD91	2009-01-20T10:13	-13.750200	-77.033500	109.4	91002	110.4	13.175	34.947	2.2	34.945														
M77/3-CTD91	2009-01-20T10:13	-13.750200	-77.033500	120.5	91001	121.6	13.065	34.940	2.2															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	2.1	92022	2.1	20.781	34.940	254.4															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	2.2	92017	2.2	20.779	34.944	253.8															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	2.4	92020	2.4	20.812	34.948	255.0															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	2.4	92021	2.4	20.781	34.945	253.4															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	2.4	92013	2.4	20.821	34.946	255.0															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	2.4	92014	2.4	20.792	34.941	253.0															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	2.4	92016	2.4	20.749	34.939	253.4															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	2.5	92019	2.5	20.820	34.943	253.4															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	2.5	92018	2.5	20.836	34.942	255.2															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	2.6	92024	2.6	20.794	34.944	255.1															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	2.6	92015	2.6	20.795	34.939	254.5															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	2.6	92023	2.6	20.788	34.945	254.1															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	10.0	92012	10.1	15.645	34.913	114.4															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	20.2	92011	20.4	15.512	34.914	105.4															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	29.4	92010	29.7	15.350	34.908	81.5															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	39.9	92009	40.3	14.640	34.940	6.8															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	49.9	92008	50.4	14.394	34.961	1.9															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	60.3	92007	60.8	13.921	34.922	2.0															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	69.9	92006	70.5	13.701	34.930	1.9															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	79.9	92005	80.6	13.436	34.927	2.0															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	89.5	92004	90.3	13.383	34.937	2.0															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	99.0	92003	99.9	13.232	34.934	2.1															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	108.8	92002	109.8	13.192	34.947	2.1															
M77/3-CTD92	2009-01-20T14:33	-13.749800	-77.032800	119.1	92001	120.2	13.057	34.938	2.1															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	33.8	93011	34.1	15.457	34.922	102.5															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	33.8	93021	34.1	15.481	34.918	103.7															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	33.8	93020	34.1	15.476	34.921	104.1															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	33.8	93016	34.1	15.494	34.915	105.4															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	33.9	93017	34.2	15.502	34.920	105.9															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	33.9	93015	34.2	15.478	34.912	103.5															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	33.9	93014	34.2	15.479	34.919	103.8															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	33.9	93013	34.2	15.455	34.921	101.5															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	33.9	93012	34.2	15.458	34.920	101.0															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	33.9	93022	34.2	15.480	34.916	104.1															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	34.0	93024	34.3	15.464	34.919	102.5															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	34.0	93019	34.3	15.471	34.916	101.9															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	34.0	93023	34.3	15.480	34.919	103.4															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	34.0	93018	34.3	15.502	34.919	105.3															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	80.3	93008	81.0	13.534	34.918	1.9															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	80.3	93009	81.0	13.537	34.919	1.9															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	80.4	93006	81.1	13.527	34.918	1.9															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	80.4	93007	81.1	13.533	34.916	1.9															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	80.4	93005	81.1	13.532	34.918	1.9															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	80.4	93010	81.1	13.526	34.917	1.9															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	247.2	93004	249.6	11.678	34.844	2.2															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	1089.0	93003	1101.5	4.120	34.551	57.4															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	1089.2	93002	1101.7	4.120	34.551	57.5															
M77/3-CTD93	2009-01-20T15:31	-13.749800	-77.032800	1089.2	93001	1101.7	4.120	34.551	57.2															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	3.6	94024	3.6	18.471	35.013	163.6															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	10.4	94023	10.5	16.590	34.962	130.9															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	19.7	94022	19.9	16.046	34.940	123.4															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	29.9	94021	30.2	15.549	34.913	118.3	34.930														
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	39.6	94020	40.0	14.738	34.939	18.4															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	49.9	94019	50.4	14.314	34.968	1.9															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	59.7	94018	60.2	13.974	34.951	2.0															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	69.1	94017	69.7	13.579	34.920	2.0	34.921														
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	79.9	94016	80.6	13.462	34.930	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	85.0	94010	85.8	13.392	34.925	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	85.0	94006	85.8	13.376	34.927	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	85.0	94009	85.8	13.391	34.925	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	85.1	94013	85.9	13.406	34.923	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	85.1	94005	85.9	13.374	34.928	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	85.2	94015	86.0	13.406	34.923	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	85.2	94012	86.0	13.405	34.923	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	85.2	94011	86.0	13.405	34.924	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	85.2	94008	86.0	13.393	34.924	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	85.2	94014	86.0	13.407	34.923	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	85.3	94007	86.1	13.387	34.926	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	90.2	94004	91.0	13.345	34.936	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	98.9	94003	99.8	13.305	34.938	2.1															
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	109.2	94002	110.2	13.108	34.930	2.2	34.930														
M77/3-CTD94	2009-01-20T19:10	-13.749800	-77.032800	119.7	94001	120.8	13.005	34.932	2.3															
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	2.0	95024	2.0	22.998	35.064	247.7	35.062	255.7	0.13	0.00					0.62	0.64					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	10.6	95023	10.7	22.511	35.093	242.5		254.1	0.08	0.00					0.40	0.61					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	20.0	95022	20.2	17.976	35.106	238.7			4.49	0.29					0.81	0.90					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	29.6	95021	29.9	16.541	34.992	176.8		155.8	15.80	0.35					0.21	1.62					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	39.8	95020	40.2	15.605	34.908	153.0	34.857		18.71	0.23					0.16	1.87					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	49.9	95019	50.4	15.078	34.858	118.4			22.62	0.32					0.25	2.41					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	59.8	95018	60.3	14.272	34.785	86.1			22.35	0.85					0.19	2.39					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	69.8	95017	70.4	13.591	34.752	48.1			23.65	0.32					0.20	2.59					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	79.4	95016	80.1	13.188	34.797	17.2	34.804		20.14	0.36					0.38	2.57					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	89.7	95015	90.5	13.199	34.871	2.0			20.29	1.91					0.22	2.85					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	99.4	95014	100.3	13.035	34.873	2.0		3.8	18.88	3.49					0.34	2.81					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	118.6	95013	119.7	12.815	34.874	2.0			18.91	4.33					0.13	2.81					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	147.6	95012	149.0	12.425	34.862	2.0	34.854		22.81	3.78					0.31	2.78					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	197.8	95011	199.7	11.657	34.832	2.2			29.46	4.18					0.13	2.68					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	296.5	95010	299.4	10.367	34.745	2.4			34.16	2.59					0.21	2.84					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	396.0	95009	399.9	8.873	34.658	6.0			42.56	0.17					0.25	2.99					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	494.9	95008	499.9	7.615	34.597	7.5	34.596		46.96	0.15					0.22	3.24					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	592.9	95007	599.0	6.741	34.571	8.3		7.9	49.57	0.14					0.21	3.36					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	691.2	95006	698.5	6.127	34.556	13.0			50.68	0.15					0.31	3.42					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	790.9	95005	799.4	5.564	34.546	22.0		22.5	50.69	0.14					0.19	3.42					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	889.7	95004	899.5	4.984	34.536	37.3	34.533		50.24	0.16					0.51	3.29					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	987.9	95003	999.0	4.414	34.549	49.6			48.76	0.13					0.31	3.24					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	1482.0	95002	1500.3	2.962	34.604	80.3		82.2	45.01	0.11					0.22	3.06					
M77/3-CTD95	2009-01-21T04:03	-13.349800	-77.583700	1779.5	95001	1802.7	2.473	34.637	90.7			43.55	0.12					0.28	3.02					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	3.3	96024	3.3	18.027	34.988	175.4															
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	3.3	96023	3.3	18.056	34.990	180.2	34.983		10.49	0.69					1.24	1.47					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	10.8	96022	10.9	15.916	34.986	94.3			0.13	0.00					0.00	0.12					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	20.0	96021	20.2	15.431	34.970	42.9															
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	29.8	96020	30.1	14.848	34.988	1.7			24.41	1.13					0.15	2.18					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	39.8	96019	40.2	14.278	34.938	1.8			12.67	8.64					0.02	2.78					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	49.5	96018	49.9	14.027	34.957	1.8			13.15	7.28					0.15	2.76					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	59.8	96017	60.3	13.886	34.981	1.8	34.980		26.10	1.26					0.00	2.53					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	69.6	96016	70.2	13.754	34.975	1.8			25.37	1.77					0.00	2.54					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	79.5	96015	80.2	13.522	34.965	1.9			20.10	5.87						2.68					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	89.8	96014	90.6	13.379	34.955	1.9			19.83	6.64						2.72					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	99.9	96013	100.8	13.312	34.953	1.9	34.946		22.33	5.41						2.69					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	119.3	96012	120.4	13.090	34.939	2.0			23.90	4.08						2.69					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	149.0	96011	150.4	12.806	34.923	2.0			25.46	3.02						2.74					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	197.8	96010	199.7	12.260	34.888	2.1			24.37	4.20					0.13	2.44					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	296.0	96009	298.9	11.133	34.808	2.3	34.805		25.47	5.92					0.02	2.64					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	395.2	96008	399.1	9.434	34.701	2.6			36.78	0.72					0.14	2.92					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	494.5	96007	499.5	7.807	34.611	5.0			44.46	0.04					0.05	3.11					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	593.2	96006	599.3	7.026	34.581	6.9			46.81	0.03					0.07	3.32					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	691.7	96005	699.0	5.971	34.554	15.4	34.546		48.99	0.03					0.13	3.42					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	790.1	96004	798.6	5.362	34.543	26.7															
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	889.4	96003	899.2	5.002	34.541	35.6			48.01	0.04					0.21	3.34					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	988.6	96002	999.7	4.496	34.546	47.5			46.98	0.02					0.00	3.28					
M77/3-CTD96	2009-01-21T08:20	-13.350000	-77.000200	1085.7	96001	1098.1	4.226	34.552	53.6	34.551		46.56	0.04					0.15	3.31					
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	2.0	97016	2.0	19.380	34.947	213.0	34.947		0.89	0.19		10.66	5.05	82.31	0.61	1.08	0.67000	0.41		5.36000	5.66
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	10.0	97015	10.1	16.292	34.973	78.0			17.86	0.80					1.44	2.12					
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	20.4	97014	20.6	15.462	34.968	38.9			22.79	0.40		3.55	3.63	17.53	0.54	2.52	0.16000	0.05		1.42000	1.27
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	30.5	97013	30.8	14.537	34.957	13.5			23.44	0.48					0.60	2.67					
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	39.9	97012	40.3	14.168	34.964	5.8	34.965		26.12	0.51		1.90	2.58	12.94	0.43	2.69	0.07000	0.11		0.70000	0.23
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	50.2	97011	50.7	14.061	34.967	5.4			24.70	1.02					0.36	2.62					
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	59.3	97010	59.8	14.007	34.967	4.5			24.42	1.45					0.32	2.63					
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	69.4	97009	70.0	13.760	34.969	2.2			23.62	2.38					0.40	2.72					
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	79.4	97008	80.1	13.580	34.955	2.4	34.957		28.88	0.21		2.24		14.51	0.41	2.57	0.08000	0.27		0.67000	0.06
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	89.1	97007	89.9	13.531	34.956	2.2			28.61	0.17					0.23	2.64					
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	99.5	97006	100.4	13.384	34.945	2.1			27.60	0.31		1.47	3.02	13.16	0.27	2.61	0.03000	0.16		0.18000	0.01
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	118.9	97005	120.0	13.254	34.948	2.0			27.63	3.12					0.36	2.68					
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	148.9	97004	150.3	12.903	34.928	2.0	34.923		25.89	4.44		1.25	2.90	10.09	0.33	2.75	0.04000	0.15		0.25000	0.04
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	198.1	97003	200.0	12.532	34.905	2.0			24.75	5.11		1.68	3.16	14.58	0.37	2.84	0.06000	0.11		0.26000	0.03
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	247.1	97002	249.5	12.277	34.887	2.1			25.76	4.80		1.30	3.72	12.56	0.36	2.83	0.07000	0.13		0.74000	0.01
M77/3-CTD97	2009-01-21T10:42	-13.346200	-76.806200	250.5	97001	252.9	12.268	34.885	2.2			24.85	4.63					0.31	2.73					
M77/3-CTD98	2009-01-21T12:32	-13.349800	-76.566700	3.0	98012	3.0	16.537	35.000	94.8	34.960	95.5	8.93	0.94					0.33	2.30					
M77/3-CTD98	2009-01-21T12:32	-13.349800	-76.566700	10.5	98011	10.6	14.982	34.955	31.3		26.1	15.61	1.53					0.46	2.86					
M77/3-CTD98	2009-01-21T12:32	-13.349800	-76.566700	19.7	98010	19.9	14.179	34.979	1.9		2.9	16.71	6.20					0.05	3.13					
M77/3-CTD98	2009-01-21T12:32	-13.349800	-76.566700	29.2	98009	29.5	13.996	34.979	1.9			17.06	6.49					0.21	3.09					
M77/3-CTD98	2009-01-21T12:32	-13.349800	-76.566700	39.3	98008	39.7	13.781	34.974	2.0	34.972		17.70	6.01					0.00	3.09					
M77/3-CTD98	2009-01-21T12:32	-13.349800	-76.566700	49.6	98007	50.0	13.646	34.971	2.0			17.41	5.65					0.78	3.11					
M77/3-CTD98	2009-01-21T12:32	-13.349800	-76.566700	59.6	98006	60.1	13.591	34.970	2.0			16.65	5.25					0.00	3.17					
M77/3-CTD98	2009-01-21T12:32	-13.349800	-76.566700	68.8	98005	69.4	13.553	34.967	2.0			8.46	2.04					0.52	3.42					
M77/3-CTD98	2009-01-21T12:32	-13.349800	-76.566700	79.8	98004	80.5	13.529	34.966	2.0	34.964		0.47	0.52					1.16	3.69					
M77/3-CTD98	2009-01-21T12:32	-13.349800	-76.566700	88.5	98003	89.3	13.498	34.964	2.0			0.07	0.00					1.93	3.77					
M77/3-CTD98	2009-01-21T12:32	-13.349800	-76.566700	99.4	98002	100.3	13.456	34.962	2.1		1.0	0.05	0.00					1.38	3.50					
M77/3-CTD98	2009-01-21T12:32	-13.349800	-76.566700	117.5	98001	118.6	13.432	34.960	2.1			0.00	0.00					0.99	3.78					
M77/3-CTD99	2009-01-21T14:06	-13.350200	-76.389700	2.5	99010	2.5	15.061	34.906	119.4															
M77/3-CTD99	2009-01-21T14:06	-13.350200	-76.389700	2.6	99011	2.6	15.480	34.992	129.1															
M77/3-CTD99	2009-01-21T14:06	-13.350200	-76.389700	2.6	99009	2.6	14.963	35.000	83.6															
M77/3-CTD99	2009-01-21T14:06	-13.350200	-76.389700	2.6	99008	2.6	15.017	34.976	101.9		129.4	0.20	0.73					0.33	2.36					
M77/3-CTD99	2009-01-21T14:06	-13.350200	-76.389700	9.8	99007	9.9	14.037	34.976	2.0	34.974	3.6	2.71	8.03					0.17	3.44					
M77/3-CTD99	2009-01-21T14:06	-13.350200	-76.389700	19.9	99006	20.1	13.797	34.972	2.0		1.9	0.40	1.00					0.00	3.44					
M77/3-CTD99	2009-01-21T14:06	-13.350200	-76.389700	30.0	99005	30.3	13.706	34.972	2.0			0.03	0.19					1.15	3.56					
M77/3-CTD99	2009-01-21T14:06	-13.350200	-76.389700	39.8	99004	40.2	13.654	34.970	2.0			0.01	0.00					1.61	3.70					
M77/3-CTD99	2009-01-21T14:06	-13.350200	-76.389700	50.0	99003	50.5	13.597	34.968	2.1	34.966		0.03	0.00					1.83	3.73					
M77/3-CTD99	2009-01-21T14:06	-13.350200	-76.389700	60.3	99002	60.8	13.556	34.966	2.2			0.01	0.00					2.65	3.75					
M77/3-CTD99	2009-01-21T14:06	-13.350200	-76.389700	73.4	99001	74.1	13.546	34.966	2.2															
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	2.5	100014	2.5	20.544	34.915	217.7			10.87	2.91					0.73	2.66					
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	10.2	100013	10.3	13.932	34.974	2.0			12.00	4.93					0.10	2.90					
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	20.3	100012	20.5	13.873	34.974	2.0			9.73	5.57					0.00	2.93					
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	30.1	100011	30.4	13.805	34.975	2.0			11.48	6.21					0.09	2.86					
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	39.7	100010	40.1	13.601	34.967	2.0			10.54	4.63					1.07	2.96					
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	50.2	100009	50.7	13.566	34.967	2.0															
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	59.8	100008	60.3	13.547	34.966	2.0			0.02	0.07					2.89	3.36					
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	70.0	100007	70.6	13.516	34.964	2.0			0.00	0.07					1.93	3.30					
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	78.5	100006	79.2	13.494	34.964	2.1			0.02	0.06					1.38	3.29					
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	89.8	100005	90.6	13.458	34.962	2.1			0.15	0.74					0.26	3.23					
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	99.4	100004	100.3	13.430	34.960	2.1			0.05	0.71					0.09	3.21					
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	109.1	100003	110.1	13.400	34.958	2.1			0.04	1.61					0.00	3.18					
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	119.5	100002	120.6	13.339	34.955	2.1			0.40	5.92					0.14	3.10					
M77/3-CTD100	2009-01-21T23:23	-13.499700	-76.566800	128.0	100001	129.2	13.316	34.954	2.1			0.37	6.16					0.32	3.12					
M77/3-CTD101	2009-01-22T00:28	-13.499700	-76.458500	2.6	101012	2.6	14.210	34.964	17.6			3.51	3.98	#16.00				0.04	3.29					
M77/3-CTD101	2009-01-22T00:28	-13.499700	-76.458500	10.3	101011	10.4	14.046	34.975	8.2			2.89	7.59	#156.82				0.00	3.37					
M77/3-CTD101	2009-01-22T00:28	-13.499700	-76.458500	20.0	101010	20.2	13.802	34.974	2.0			2.58	7.54	#34.94				0.24	3.45					
M77/3-CTD101	2009-01-22T00:28	-13.499700	-76.458500	29.6	101009	29.9	13.632	34.968	2.1			0.09	0.12	#36.11				3.77	3.87					
M77/3-CTD101	2009-01-22T00:28	-13.499700	-76.458500	39.8	101008	40.2	13.601	34.969	2.0			0.04	0.01	#11.61				3.47	3.86					
M77/3-CTD101	2009-01-22T00:28	-13.499700	-76.458500	49.7	101007	50.2	13.589	34.968	2.1			0.12	0.01	#1.46				3.45	3.47					
M77/3-CTD101	2009-01-22T00:28	-13.499700	-76.458500	59.4	101006	59.9	13.567	34.968	2.0			0.05	0.00	#19.61				2.90	3.35					
M77/3-CTD101	2009-01-22T00:28	-13.499700	-76.458500	69.3	101005	69.9	13.559	34.967	2.1			0.00	0.02					2.89	3.86					
M77/3-CTD101	2009-01-22T00:28	-13.499700	-76.458500	79.3	101004	80.0	13.552	34.967	2.1			0.01	0.00					2.99	4.06					
M77/3-CTD101	2009-01-22T00:28	-13.499700	-76.458500	89.5	101003	90.3	13.537	34.966	2.2			0.02	0.00					3.11	3.52					
M77/3-CTD101	2009-01-22T00:28	-13.499700	-76.458500	99.1	101002	100.0	13.528	34.965	2.2			0.07	0.00					2.99	3.39					
M77/3-CTD101	2009-01-22T00:28	-13.499700	-76.458500	104.5	101001	105.5	13.519	34.964	2.2			0.00	0.03					3.19	3.76					
M77/3-CTD102	2009-01-22T06:10	-13.166300	-76.516700	1.9	102011	1.9	16.124	34.938	97.4			8.18	1.72					0.57	1.98					
M77/3-CTD102	2009-01-22T06:10	-13.166300	-76.516700	10.5	102010	10.6	14.950	34.971	34.6			13.12	3.64					0.33	2.62					
M77/3-CTD102	2009-01-22T06:10	-13.166300	-76.516700	19.6	102009	19.8	14.395	34.980	5.3			11.68	6.51					1.53	2.78					
