Event	Date/Time	Latitude	Longitude	Depth water [m]	Sample label	Press [dbar]	Temp [°C]	Sal	OXYGEN [µmol/kg]	Sal	OXYGEN [µmol/kg]	NITRAT [µmol/kg]	NITRIT [µmol/kg]	N2O [nmol/kg]	SILCAT [µmol/kg]	PHSPHT [µmol/kg]	δ15N NO2 [‰ air]	δ15N NO3 [‰ air]	δ15N NO2+NO3 [‰ air]
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	24.2	1200755	24.4	20.304	35.212	153.4	35.210	161.2	13.67	0.70		5.17	1.18			
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	49.9	1200754	50.4	15.473	35.076	41.7		42.2	25.57	0.08		14.85	1.89	-2.34	5.38	5.36
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	75.0	1200753	75.7	14.471	35.025	48.0		#48.2	#26.07	#0.03		#16.62	#1.90			
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	99.8	1200752	100.7	14.081	34.997	28.9			28.53	0.01		18.59	2.10			
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	99.9	1200750	100.8	14.068	34.995	27.6		27.4	28.53	0.01		18.59	2.10		5.42	5.42
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	100.4	1200751	101.3	14.095	34.997	28.8			28.53	0.01		18.59	2.10			
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	146.4	1200749	147.8	13.464	34.965	22.6		22.7	29.12	0.98		20.16	2.18	4.67	5.57	5.54
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	171.9	1200748	173.5	13.248	34.950	13.1		12.1	30.49	0.00		21.34	2.30			
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	196.9	1200747	198.8	12.959	34.934	8.6		9.0	30.89	0.00		22.43	2.36		6.06	6.06
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	247.8	1200746	250.2	12.073	34.880	7.4		7.2	31.58	0.00		25.18	2.46		6.94	6.94
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	296.9	1200745	299.8	11.382	34.837	11.0		11.0	32.86	0.01		26.46	2.51		7.00	7.00
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	345.7	1200744	349.1	10.477	34.772	3.2		2.9	34.33	0.35		36.20	2.78	-29.50	8.68	8.29
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	445.3	1200742	449.7	8.506	34.657	4.2		4.3	39.75	0.01		42.70	3.00		7.32	7.32
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	493.4	1200741	498.4	7.951	34.634	8.7	34.631	10.6	42.01	0.00		46.53	3.04		7.13	7.13
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	592.3	1200739	598.4	7.300	34.605	14.9		#16.9	#42.60	#0.00		#50.81	#3.05		5.06	5.06
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	692.1	1200735	699.4	6.399	34.571	35.7		35.5	42.11	0.01		57.36	3.04			
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	791.2	1200733	799.7	5.687	34.562	38.0		39.3	43.79	0.01		67.00	3.12		6.64	6.64
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	888.0	1200731	897.8	5.316	34.557	47.7	34.555	48.0	43.39	0.01		72.02	3.11			
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	988.4	1200728	999.5	4.674	34.565	59.9		59.7	42.41	0.00		85.99	3.05		6.54	6.54
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	1086.4	1200726	1098.8	4.329	34.567	64.1	34.566	65.2	42.61	0.01		91.40	3.06			
M77/4-CTD65	2009-02-10T02:09	-5.500000	-85.833333	1184.4	1200724	1198.2	4.031	34.571	68.8		68.8	41.92	0.00		96.22	3.05			
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	1.9	1200793	1.9	26.774	34.869	216.0										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	2.3	1200792	2.3	26.782	34.867	214.1										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	100.7	1200789	101.6	13.974	34.990	39.7										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	101.0	1200788	101.9	13.973	34.980	39.6										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	297.4	1200763	300.3	10.910	34.797	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	297.5	1200771	300.4	10.933	34.797	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	297.5	1200762	300.4	10.921	34.797	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	297.6	1200772	300.5	10.933	34.798	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	297.7	1200780	300.6	10.937	34.798	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	297.8	1200764	300.7	10.930	34.797	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	297.8	1200784	300.7	10.934	34.797	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	297.8	1200779	300.7	10.937	34.798	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	297.9	1200767	300.8	10.933	34.798	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	297.9	1200766	300.8	10.930	34.797	3.3										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	297.9	1200770	300.8	10.935	34.798	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	297.9	1200785	300.8	10.939	34.798	3.1										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	297.9	1200783	300.8	10.936	34.798	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	298.0	1200782	300.9	10.938	34.798	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	298.0	1200765	300.9	10.930	34.796	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	298.0	1200774	300.9	10.935	34.798	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	298.0	1200759	300.9	10.929	34.795	3.3										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	298.2	1200775	301.1	10.937	34.798	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	298.2	1200769	301.1	10.934	34.797	3.2										
M77/4-CTD66	2009-02-10T06:55	-4.998833	-85.834167	298.2	1200777	301.1	10.935	34.797	3.2										
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	2.8	1200829	2.8	26.572	34.723	219.0		219.0	5.56	0.14		1.06	0.51			
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	5.6	1200828	5.6	26.613	34.714	219.4		218.4	5.77	0.15		0.95	0.52			
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	11.1	1200827	11.2	26.295	34.826	220.4	34.979	203.8	8.73	0.32		2.55	0.79			
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	20.8	1200826	21.0	22.094	35.261	223.4		187.8	11.90	0.50		3.92	0.99			
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	29.5	1200825	29.8	20.133	35.202	156.4		121.6	18.10	1.01		7.48	1.43			
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	50.1	1200824	50.6	15.829	35.118	43.9		43.6	26.56	0.22		14.46	1.90			
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	80.7	1200823	81.4	14.256	34.998	35.1		#35.4	#28.67	#0.05		#17.56	#2.03			
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	99.3	1200821	100.2	13.926	34.991	34.8		37.3	28.82	0.02		18.79	2.04		4.71	4.71
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	119.5	1200820	120.6	13.671	34.970	42.7		41.3	28.43	0.02		19.57	2.02			
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	148.7	1200819	150.1	13.449	34.957	27.7	34.956	27.0	30.00	0.02		20.95	2.16		5.22	5.22
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	172.2	1200818	173.8	13.267	34.946	14.5		16.4	31.18	0.01		21.74	2.26			
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	197.7	1200817	199.6	13.061	34.934	19.0		18.6	31.28	0.01		21.74	2.27		6.65	6.65
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	247.3	1200816	249.7	12.245	34.880	3.3		3.4	31.87	0.05		26.46	2.52		7.20	7.20
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	296.0	1200815	298.9	10.887	34.795	3.2		3.4	34.43	0.01		33.35	2.68		8.62	8.62
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	345.2	1200812	348.6	10.070	34.754	3.8		3.9	37.39	0.01		36.99	2.77		5.72	5.72
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	395.3	1200808	399.2	9.068	34.688	6.2		6.2	38.86	0.01		41.91	2.89		5.73	5.73
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	444.7	1200807	449.1	8.690	34.668	8.7		9.6	40.44	0.02		43.68	2.93		6.33	6.33
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	494.1	1200804	499.1	8.231	34.644	13.6		13.0	41.23	0.01		45.75	2.96		6.90	6.90
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	592.7	1200803	598.8	7.342	34.607	19.0		19.3	42.80	0.01		52.24	3.05		6.31	6.31
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	691.8	1200802	699.1	6.549	34.582	17.8		#17.3	#45.11	#0.01		#58.66	#3.21			
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	791.4	1200798	799.9	5.770	34.566	36.3		35.5	44.28	0.00		68.18	3.18			
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	889.1	1200797	898.9	5.200	34.561	52.9	34.558	53.4	43.10	0.00		80.09	3.12			
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	987.9	1200795	999.0	4.736	34.565	59.6		58.9	42.70	0.00		84.12	3.11		5.41	5.41
M77/4-CTD67	2009-02-10T12:17	-4.499333	-85.834167	1183.8	1200794	1197.6	4.006	34.575	69.6	34.574	69.7	42.41	0.01		98.38	3.10			
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	1.4	1200855	1.4	26.534	34.484	217.6		216.6	5.80	0.19		1.38	0.54	-50.91	13.53	11.52
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	5.0	1200854	5.0	26.532	34.482	217.9	34.492	216.5	6.08	0.18		1.22	0.55			
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	9.6	1200853	9.7	26.316	34.536	219.8		218.3	6.58	0.20		1.06	0.60			
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	20.6	1200852	20.8	24.195	35.019	227.0		202.2	13.39	0.56		3.31	1.14	-27.41	11.20	9.65
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	49.1	1200851	49.5	15.130	35.053	#40.6		42.0	#26.09	#0.26		#15.17	#1.94	-5.41	5.90	5.69
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	73.5	1200849	74.2	14.195	34.998	51.1		50.4	24.49	0.08		15.79	1.81			
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	99.0	1200848	99.9	13.858	34.986	39.7		42.6	26.80	0.04		17.80	1.95		6.18	6.18
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	124.2	1200847	125.3	13.566	34.961	52.7		52.8	26.71	0.01		18.69	1.95			
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	148.5	1200846	149.9	13.413	34.950	47.3		48.5	27.40	0.01		19.43	1.97		6.32	6.32
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	196.4	1200845	198.2	13.122	34.936	19.4		21.7	29.07	0.01		20.66	2.12		5.97	5.97
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	246.4	1200844	248.7	12.374	34.899	6.6		7.2	30.00	0.01		22.52	2.25		6.61	6.61
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	295.7	1200843	298.5	11.305	34.821	3.2			31.28	0.01		21.94	2.31			
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	394.7	1200842	398.6	9.356	34.696	5.7		6.7	34.98	0.01		31.87	2.63		7.35	7.35
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	493.1	1200840	498.1	8.285	34.647	13.0		13.9	36.40	0.01		37.83	2.78			
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	591.9	1200839	598.0	7.446	34.611	11.1		12.1	39.80	0.01		43.14	2.93		7.11	7.11
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	792.7	1200838	801.2	5.661	34.570	40.3			?38.47	0.00		?42.01	2.95			
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	988.2	1200837	999.3	4.664	34.566	59.4	34.564	60.3	41.97	0.02		66.36	3.07		6.66	6.66
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	1234.6	1200836	1249.2	3.776	34.584	71.8		72.4	42.11	0.00		79.10	3.08			
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	1480.2	1200835	1498.5	3.155	34.607	80.9		81.6	42.36	0.01		89.43	3.09		6.08	6.08
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	1726.0	1200834	1748.3	2.714	34.631	89.0		90.2	41.42	0.00		103.05	3.03			
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	1972.2	1200833	1998.8	2.386	34.645	97.6	34.643	96.4	40.54	0.01		107.92	3.00			
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	2464.1	1200832	2500.2	1.906	34.669	119.3	34.668	119.6	40.24	0.02		110.92	2.93		5.63	5.63
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	2951.2	1200831	2997.7	1.769	34.679	133.7		134.2	38.86	0.01		123.96	2.85		5.65	5.65
M77/4-CTD68	2009-02-10T18:14	-4.000500	-85.833500	3416.3	1200830	3473.9	1.800	34.681	#135.8	34.681	135.2	#36.86	#0.01		#142.84	#2.64			
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	3.0	1200882	3.0	25.762	34.266	212.5	34.271	211.8							3.08	3.08
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	5.4	1200881	5.4	25.786	34.259	210.5		214.0								
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	9.3	1200880	9.4	24.632	34.604	219.4		217.7								
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	20.5	1200879	20.7	19.628	35.119	143.9		140.3							-4.64	6.39
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	39.8	1200878	40.2	15.509	35.093	64.5		65.1								
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	59.0	1200877	59.5	14.693	35.060	73.9		72.4							2.60	2.60
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	78.8	1200876	79.5	14.146	34.997	#48.3		49.6	#26.50	#0.03		#17.23	#1.91			
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	98.8	1200875	99.7	13.952	34.984	43.3		44.6							6.37	6.37
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	124.0	1200874	125.1	13.657	34.967	46.2		48.5								
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	147.5	1200873	148.9	13.535	34.959	40.1		41.0							5.23	5.23
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	172.2	1200872	173.8	13.371	34.950	35.0		35.3								
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	197.7	1200870	199.6	13.118	34.938	14.0		10.5							4.44	4.44
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	246.4	1200869	248.7	12.565	34.909	5.4		5.3							6.59	6.59
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	295.4	1200868	298.2	11.245	34.825	3.5		3.8							7.08	7.08
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	345.0	1200867	348.4	9.910	34.734	4.4		5.8							7.95	7.95
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	444.7	1200866	449.1	8.844	34.676	3.7		3.8							8.08	8.08
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	495.6	1200865	500.6	8.066	34.634	6.3		6.3							9.02	9.02
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	593.7	1200864	599.8	7.183	34.606	13.6		14.0								
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	692.3	1200862	699.6	6.448	34.581	26.9		22.7								
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	793.0	1200861	801.5	5.700	34.565	42.7	34.557	43.2								
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	889.1	1200860	898.9	5.147	34.562	51.8		50.8								
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	989.2	1200859	1000.3	4.598	34.564	56.0	34.561	55.2							5.69	5.69
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	1234.0	1200858	1248.6	3.792	34.586	#74.5		74.2	#41.33	#0.01		#105.19	#3.03			
M77/4-CTD69	2009-02-10T23:20	-3.500000	-85.833333	1483.4	1200856	1501.7	3.202	34.608	81.0	34.608	80.3							5.59	5.59
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	0.8	1200910	0.8	25.462	34.325	201.2			8.24	0.24		2.70	0.71			
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	1.9	1200909	1.9	25.471	34.327	200.8			8.24	0.24		2.70	0.71			
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	1.9	1200908	1.9	25.452	34.326	200.8		200.4	8.24	0.24		2.70	0.71	-25.85	11.71	10.62
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	25.5	1200907	25.7	18.069	35.168	114.0	35.118	#96.3	#19.76	#1.00		#8.26	#1.57	-11.24	7.87	6.93
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	50.2	1200906	50.7	14.993	35.076	74.0		74.2	22.92	0.24		13.67	1.68			
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	74.6	1200905	75.3	14.208	35.005	54.7		56.2	25.48	0.02		16.82	1.86			
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	98.9	1200904	99.8	13.944	34.983	67.6		65.8	24.98	0.02		17.11	1.65		6.92	6.92
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	124.5	1200903	125.7	13.708	34.970	55.3		55.0	26.17	0.00		18.20	1.84			
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	148.3	1200902	149.7	13.500	34.962	47.5		47.3	27.15	0.00		19.08	1.99		6.39	6.39
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	170.1	1200901	171.7	13.304	34.946	41.6		39.6	28.33	0.00		20.16	2.08			
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	199.6	1200898	201.5	13.058	34.933	15.9	34.933	17.3	30.59	0.01		22.03	2.26		6.89	6.89
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	200.1	1200899	202.0	13.069	34.933	18.0			30.59	0.01		22.03	2.26			
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	200.5	1200900	202.4	13.075	34.930	17.6			30.59	0.01		22.03	2.26			
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	247.1	1200897	249.5	12.396	34.891	7.1		#6.7	#32.07	#0.00		#25.37	#2.45		6.94	6.94
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	295.7	1200896	298.5	11.440	34.830	4.8		3.8	33.55	0.02		30.20	2.60		8.22	8.22
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	345.9	1200895	349.3	10.068	34.748	4.5		3.9	35.22	0.00		35.61	2.76			
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	395.1	1200893	399.0	9.394	34.704	10.2		11.6	36.99	0.00		37.58	2.79		8.27	8.27
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	443.5	1200891	447.9	8.722	34.670	8.1		8.2	39.85	0.00		42.40	2.93			
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	494.2	1200889	499.2	8.028	34.636	10.1		9.6	41.32	0.00		47.12	3.03		7.69	7.69
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	593.3	1200887	599.4	7.100	34.599	24.2		25.9	42.21	0.01		53.32	3.03		7.30	7.30
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	791.6	1200886	800.1	5.750	34.569	48.2	34.569	48.5	41.82	0.00		67.20	3.04		7.36	7.36
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	987.9	1200885	999.0	4.675	34.567	60.5		60.6	41.92	0.00		85.89	3.08			
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	1234.0	1200884	1248.6	3.763	34.587	74.9									6.65	6.65
M77/4-CTD70	2009-02-11T03:32	-3.000330	-85.833160	1483.0	1200883	1501.3	3.195	34.610	81.7	34.610	81.3	40.73	0.01		117.08	3.00			
M77/4-CTD71	2009-02-11T06:39	-2.666667	-85.833333	1.4	71009	1.4	25.133	34.563	208.2										
M77/4-CTD71	2009-02-11T06:39	-2.666667	-85.833333	2.2	71008	2.2	25.137	34.562	209.1										
M77/4-CTD71	2009-02-11T06:39	-2.666667	-85.833333	2.3	71007	2.3	25.148	34.556	208.9										
M77/4-CTD71	2009-02-11T06:39	-2.666667	-85.833333	60.8	71004	61.4	14.534	35.034	64.4										
M77/4-CTD71	2009-02-11T06:39	-2.666667	-85.833333	61.5	71006	62.1	14.560	35.047	64.8										
M77/4-CTD71	2009-02-11T06:39	-2.666667	-85.833333	61.8	71005	62.4	14.595	35.039	64.2										
M77/4-CTD71	2009-02-11T06:39	-2.666667	-85.833333	222.6	71002	224.7	12.942	34.928	5.5										
M77/4-CTD71	2009-02-11T06:39	-2.666667	-85.833333	222.7	71001	224.8	12.916	34.928	5.5										
M77/4-CTD71	2009-02-11T06:39	-2.666667	-85.833333	223.5	71003	225.6	12.945	34.926	5.5										
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	2.2	1200948	2.2	25.255	34.315	207.3			6.50	0.19		0.99	0.63			
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	2.6	1200947	2.6	25.262	34.316	207.8			6.50	0.19		0.99	0.63			
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	2.7	1200946	2.7	25.263	34.316	207.7	34.332	206.7	6.50	0.19		0.99	0.63		9.16	9.16
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	24.6	1200945	24.8	17.265	35.061	113.5		124.4	15.93	0.61		7.51	1.33		5.58	5.58
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	49.4	1200944	49.8	15.496	35.080	93.6		#94.4	#19.65	#0.67		#12.19	#1.51		6.12	6.12
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	75.2	1200938	75.9	14.873	35.076	84.0		85.3	20.95	0.08		13.47	1.61			
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	97.9	1200937	98.8	14.032	35.002	69.0		67.2	23.51	0.01		16.82	1.80		4.52	4.52
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	124.9	1200934	126.1	13.790	34.978	64.4		63.7	24.49	0.01		18.10	1.85			
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	146.6	1200933	148.0	13.584	34.964	60.7		58.4	25.48	0.01		19.08	1.92		5.52	5.52
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	173.8	1200930	175.4	13.320	34.944	51.5		50.5	26.76	0.02		20.06	1.98			
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	198.1	1200926	200.0	13.120	34.931	42.2			27.94	0.01		21.05	2.08			
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	198.6	1200929	200.5	13.134	34.931	43.7			27.94	0.01		21.05	2.08			
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	199.2	1200925	201.1	13.126	34.930	42.4	34.924	41.2	27.94	0.01		21.05	2.08		5.66	5.66
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	246.5	1200921	248.8	12.532	34.903	6.9		6.2	31.48	0.01		24.79	2.43		7.16	7.16
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	295.3	1200920	298.1	10.946	34.799	14.6		14.0	33.74	0.01		32.07	2.55		6.30	6.30
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	345.1	1200919	348.5	9.486	34.705	4.8		4.8	36.21	0.00		38.46	2.83		8.18	8.18
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	393.8	1200918	397.7	8.660	34.672	14.4		15.4	38.76	0.00		41.71	2.87		6.04	6.04
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	443.9	1200917	448.3	8.227	34.640	24.2		23.7	38.47	0.00		43.48	2.87		5.15	5.15
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	495.0	1200916	500.0	7.810	34.620	25.8		26.1	40.34	0.00		46.14	2.92		6.61	6.61
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	593.5	1200915	599.6	6.853	34.592	32.9		#32.6	#40.97	#0.01		#56.07	#3.00			
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	791.0	1200914	799.5	5.832	34.567	53.7	34.565	50.9	40.44	0.01		65.03	3.00			
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	987.3	1200913	998.4	4.649	34.567	67.7		67.3	40.64	0.01		91.30	3.01		4.75	4.75
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	1234.7	1200912	1249.3	3.872	34.591	71.7		72.4	40.73	0.02		105.27	3.03			
M77/4-CTD73	2009-02-11T14:04	-2.000000	-85.833330	1483.3	1200911	1501.6	3.142	34.613	82.2	34.612	80.3	40.93	0.03		121.99	2.99		6.69	6.69
M77/4-CTD74	2009-02-11T18:37	-1.666667	-85.833333	1.9	1200975	1.9	25.419	34.154	208.4		209.3	6.06	0.17		0.99	0.00	-16.45	10.59	10.15
M77/4-CTD74	2009-02-11T18:37	-1.666667	-85.833333	6.6	1200974	6.7	24.756	34.340	205.6		198.9	8.12	0.25		1.46	0.72			
M77/4-CTD74	2009-02-11T18:37	-1.666667	-85.833333	11.2	1200971	11.3	21.258	34.829	180.9		148.0	13.68	0.52		4.53	1.15			
M77/4-CTD74	2009-02-11T18:37	-1.666667	-85.833333	18.3	1200970	18.5	19.660	34.986	148.8		132.0	15.84	0.60		6.70	1.29	-10.88	6.91	6.51
M77/4-CTD74	2009-02-11T18:37	-1.666667	-85.833333	49.7	1200969	50.2	15.330	35.048	91.6		92.0	20.36	0.36		12.88	1.52	0.92	7.86	7.87
M77/4-CTD74	2009-02-11T18:37	-1.666667	-85.833333	78.7	1200968	79.4	14.223	34.998	78.9		80.4	22.92	0.02		15.54	1.69		6.54	6.54
